CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit,Total_Revolving_Bal,Avg_Utilization_Ratio,City
716451183,Existing Customer,54,F,Uneducated,Married,$40K - $60K,Blue,44,5556,1711,0.308,New York
718621608,Attrited Customer,54,F,High School,Married,Unknown,Blue,44,6094,0,0,New York
715085733,Existing Customer,61,M,Graduate,Married,$40K - $60K,Blue,52,2939,1999,0.68,New York
788977833,Existing Customer,61,M,Uneducated,Married,$80K - $120K,Blue,48,5362,1274,0.238,New York
720272958,Attrited Customer,48,M,High School,Married,$120K +,Blue,36,27126,0,0,New York
708421833,Existing Customer,45,F,Graduate,Single,Less than $40K,Blue,36,3342,2517,0.753,New York
709173108,Attrited Customer,54,F,Graduate,Married,Unknown,Blue,40,2532,2221,0.877,New York
709879458,Existing Customer,54,F,Doctorate,Married,Unknown,Blue,46,1900,1376,0.724,New York
715120608,Existing Customer,44,M,Graduate,Single,$60K - $80K,Blue,37,14546,1703,0.117,New York
770632758,Existing Customer,50,F,Doctorate,Single,Unknown,Blue,36,2521,1608,0.638,New York
779078733,Existing Customer,55,M,Doctorate,Married,$60K - $80K,Blue,36,16427,1682,0.102,New York
771742533,Existing Customer,48,M,Graduate,Unknown,$40K - $60K,Blue,36,13068,1718,0.131,New York
720250158,Existing Customer,45,M,College,Single,$60K - $80K,Blue,33,23218,1814,0.078,New York
716458983,Existing Customer,60,M,High School,Married,$40K - $60K,Blue,36,3281,837,0.255,New York
713747733,Existing Customer,55,M,High School,Married,$40K - $60K,Blue,47,3096,2217,0.716,New York
712270158,Existing Customer,62,F,High School,Married,$40K - $60K,Blue,52,2052,1250,0.609,New York
789562383,Existing Customer,38,F,High School,Unknown,Less than $40K,Blue,30,1438.3,583,0.405,New York
754897008,Existing Customer,46,M,High School,Single,$40K - $60K,Blue,39,9432,1418,0.15,New York
819700533,Existing Customer,50,M,High School,Single,$120K +,Silver,45,14938,2303,0.154,New York
712890408,Existing Customer,45,M,Uneducated,Married,$60K - $80K,Blue,36,2221,1343,0.605,New York
720248208,Existing Customer,47,M,Post-Graduate,Divorced,$60K - $80K,Blue,37,5731,1577,0.275,New York
779749908,Existing Customer,48,M,College,Married,$60K - $80K,Gold,33,34516,2061,0.06,New York
717401883,Existing Customer,35,M,Uneducated,Married,$60K - $80K,Blue,22,6985,1130,0.162,New York
721509558,Existing Customer,51,M,Graduate,Married,$120K +,Blue,42,24221,1707,0.07,New York
710572458,Existing Customer,36,F,High School,Married,Unknown,Blue,24,15439,0,0,New York
714576183,Existing Customer,47,M,Graduate,Single,$80K - $120K,Blue,36,21637,2030,0.094,New York
721425558,Existing Customer,52,M,Graduate,Single,$120K +,Blue,37,14543,0,0,New York
711109908,Existing Customer,43,F,Uneducated,Married,Less than $40K,Blue,36,9684,2475,0.256,New York
715203108,Existing Customer,63,M,High School,Married,$40K - $60K,Blue,36,5007,930,0.186,New York
710027508,Existing Customer,61,M,Graduate,Married,$60K - $80K,Blue,54,1616,1047,0.648,New York
787464408,Existing Customer,53,M,Uneducated,Single,$60K - $80K,Blue,40,19116,0,0,New York
783542133,Existing Customer,53,F,Graduate,Married,Less than $40K,Blue,47,2759,2223,0.806,New York
708330858,Attrited Customer,57,M,Graduate,Married,$120K +,Blue,38,8249,1381,0.167,New York
714426783,Existing Customer,38,F,Graduate,Single,Unknown,Blue,31,14041,2154,0.153,New York
712701333,Existing Customer,53,M,High School,Married,$60K - $80K,Blue,43,5264,2169,0.412,New York
709494483,Existing Customer,63,F,Unknown,Married,Less than $40K,Blue,54,2420,1912,0.79,New York
773373108,Existing Customer,49,F,High School,Married,Less than $40K,Blue,43,2826,2070,0.732,New York
715812258,Existing Customer,45,M,High School,Married,$80K - $120K,Blue,34,12518,1539,0.123,New York
778286433,Existing Customer,67,M,Graduate,Married,$40K - $60K,Blue,56,5876,1297,0.221,New York
789270033,Existing Customer,48,M,Graduate,Single,$80K - $120K,Silver,37,34516,0,0,New York
711569433,Existing Customer,51,F,Uneducated,Divorced,Less than $40K,Blue,38,9648,1926,0.2,New York
720214833,Existing Customer,52,M,High School,Single,$80K - $120K,Silver,40,34516,2177,0.063,New York
709346133,Existing Customer,55,F,Uneducated,Married,Unknown,Blue,35,3025,2376,0.785,New York
788194458,Existing Customer,34,M,High School,Married,$60K - $80K,Blue,26,3265,2517,0.771,New York
720779733,Existing Customer,56,M,Uneducated,Married,$120K +,Blue,36,6041,1355,0.224,New York
717424458,Existing Customer,44,F,Post-Graduate,Married,Less than $40K,Blue,36,2293,1823,0.795,New York
708820308,Existing Customer,47,M,Post-Graduate,Unknown,$80K - $120K,Blue,36,13399,2505,0.187,New York
710558058,Existing Customer,46,F,Unknown,Married,Less than $40K,Blue,38,4317,2517,0.583,New York
770590758,Existing Customer,43,F,Graduate,Single,$40K - $60K,Blue,29,3378,1069,0.316,New York
718490658,Existing Customer,50,F,Graduate,Single,Less than $40K,Blue,36,5012,2242,0.447,New York
711985833,Existing Customer,38,F,Uneducated,Single,Less than $40K,Blue,30,2569,1605,0.625,New York
708967608,Existing Customer,53,F,Graduate,Single,Less than $40K,Blue,45,3471,1785,0.514,New York
718505958,Existing Customer,43,M,Graduate,Divorced,$120K +,Silver,31,34516,1699,0.049,New York
715024233,Existing Customer,53,M,High School,Married,$120K +,Blue,36,3312,1844,0.557,New York
779249583,Existing Customer,56,F,Graduate,Married,Less than $40K,Blue,38,2578,2462,0.955,New York
709278258,Attrited Customer,54,M,Unknown,Married,$40K - $60K,Blue,44,2902,2517,0.867,New York
778928283,Existing Customer,57,F,High School,Married,Less than $40K,Blue,39,2742,2321,0.846,New York
712299858,Existing Customer,62,M,High School,Married,Less than $40K,Blue,53,2077,1571,0.756,New York
799224108,Existing Customer,46,F,Graduate,Single,Less than $40K,Blue,40,6265,1942,0.31,New York
809976033,Existing Customer,49,M,Uneducated,Married,$60K - $80K,Blue,44,7819,1560,0.2,New York
716203308,Existing Customer,52,M,Graduate,Single,$80K - $120K,Blue,42,2731,1692,0.62,New York
714871683,Attrited Customer,58,M,Uneducated,Married,$40K - $60K,Blue,36,1438.3,537,0.373,New York
716139933,Existing Customer,54,M,High School,Married,$80K - $120K,Blue,36,16286,1710,0.105,New York
716984658,Existing Customer,49,M,Graduate,Married,$120K +,Blue,39,34516,0,0,New York
713086008,Existing Customer,58,F,High School,Married,Less than $40K,Blue,47,2609,2439,0.935,New York
713773458,Existing Customer,52,M,High School,Single,$60K - $80K,Blue,45,7567,1173,0.155,New York
719242533,Existing Customer,41,M,High School,Married,$60K - $80K,Blue,33,22770,2517,0.111,New York
772712658,Existing Customer,62,F,Uneducated,Married,Less than $40K,Blue,50,3791,1648,0.435,New York
788868858,Existing Customer,54,M,Graduate,Married,Less than $40K,Blue,39,2702,2517,0.932,New York
811898133,Existing Customer,40,F,High School,Divorced,Less than $40K,Blue,35,2555,2117,0.829,New York
788808633,Existing Customer,43,M,Graduate,Married,$80K - $120K,Blue,26,2355,1090,0.463,New York
779804208,Existing Customer,53,F,Graduate,Single,$40K - $60K,Blue,42,5332,0,0,New York
781391058,Existing Customer,55,M,Uneducated,Single,$40K - $60K,Blue,49,1443,1375,0.953,New York
790134408,Existing Customer,46,M,Graduate,Single,$60K - $80K,Blue,39,10741,755,0.07,New York
788853258,Existing Customer,41,M,Uneducated,Married,$60K - $80K,Blue,25,7984,1503,0.188,New York
711857733,Existing Customer,49,M,Uneducated,Single,$60K - $80K,Blue,32,18584,2517,0.135,New York
822969858,Existing Customer,61,F,Graduate,Married,Unknown,Blue,56,5585,1465,0.262,New York
719554758,Existing Customer,46,M,Uneducated,Married,$80K - $120K,Blue,38,34516,2165,0.063,New York
711643458,Existing Customer,50,F,Uneducated,Married,Less than $40K,Blue,43,1438.3,0,0,New York
788830683,Existing Customer,40,M,Graduate,Single,$80K - $120K,Blue,24,2478,2031,0.82,New York
807030858,Existing Customer,51,M,High School,Single,$120K +,Blue,46,34516,2274,0.066,New York
793059108,Existing Customer,50,F,Graduate,Married,$40K - $60K,Blue,44,2339,1440,0.616,New York
716568708,Existing Customer,47,F,Graduate,Married,Less than $40K,Blue,36,2726,0,0,New York
828281733,Existing Customer,43,M,Unknown,Married,$120K +,Blue,39,14881,848,0.057,New York
717229158,Existing Customer,36,F,Graduate,Married,$40K - $60K,Blue,36,1628,969,0.595,New York
715915458,Existing Customer,47,F,Graduate,Married,Less than $40K,Blue,34,3156,1644,0.521,New York
819129858,Existing Customer,46,F,Graduate,Single,Less than $40K,Blue,41,4745,1270,0.268,New York
713441958,Existing Customer,46,M,High School,Married,$120K +,Blue,36,19727,1785,0.09,New York
719091333,Existing Customer,52,M,Uneducated,Married,$60K - $80K,Blue,36,22720,793,0.035,New York
708666258,Existing Customer,43,M,Unknown,Married,$40K - $60K,Blue,36,8129,1799,0.221,New York
714914583,Existing Customer,40,F,Graduate,Single,Less than $40K,Blue,27,3751,1521,0.405,New York
714363858,Existing Customer,54,F,High School,Married,Less than $40K,Blue,36,1594,1411,0.885,New York
721347408,Existing Customer,55,F,High School,Single,Less than $40K,Blue,43,2569,1403,0.546,New York
809608533,Existing Customer,49,F,Post-Graduate,Single,Unknown,Blue,44,18206,1586,0.087,New York
772047183,Existing Customer,45,M,High School,Married,$40K - $60K,Blue,34,3104,1766,0.569,New York
714217908,Existing Customer,49,M,Graduate,Married,$40K - $60K,Blue,41,2406,1560,0.648,New York
714819183,Existing Customer,63,M,Uneducated,Married,$80K - $120K,Blue,36,24571,1955,0.08,New York
716455683,Existing Customer,40,F,High School,Single,Less than $40K,Gold,36,15534,726,0.047,New York
710865633,Existing Customer,41,F,Graduate,Married,Less than $40K,Silver,33,12301,2250,0.183,New York
752952108,Existing Customer,37,M,Graduate,Married,$80K - $120K,Blue,26,2846,1818,0.639,New York
712595433,Existing Customer,58,M,Uneducated,Unknown,$120K +,Blue,49,9788,1794,0.183,New York
714982383,Existing Customer,55,M,High School,Married,$60K - $80K,Blue,36,7231,2381,0.329,New York
813814008,Existing Customer,53,F,High School,Married,Less than $40K,Blue,48,2324,1576,0.678,New York
794545983,Existing Customer,57,M,Graduate,Married,$80K - $120K,Blue,40,12208,1980,0.162,New York
708288108,Attrited Customer,43,M,Post-Graduate,Unknown,$80K - $120K,Blue,30,5639,1547,0.274,New York
715585158,Existing Customer,58,M,Graduate,Married,$60K - $80K,Blue,46,10021,1617,0.161,New York
810449883,Existing Customer,64,M,Unknown,Married,Less than $40K,Blue,56,2215,1915,0.865,New York
789863208,Existing Customer,54,F,Graduate,Married,Less than $40K,Blue,44,2027,1480,0.73,New York
715022133,Existing Customer,53,M,Graduate,Married,$60K - $80K,Blue,47,6363,1162,0.183,New York
712506708,Existing Customer,39,F,College,Single,Less than $40K,Blue,25,3920,2008,0.512,New York
715699983,Existing Customer,56,M,High School,Married,$60K - $80K,Blue,36,9226,1233,0.134,New York
818942433,Existing Customer,54,F,Unknown,Divorced,Less than $40K,Blue,49,9376,1288,0.137,New York
712459233,Existing Customer,59,F,Post-Graduate,Married,$40K - $60K,Blue,46,1944,1346,0.692,New York
716545383,Existing Customer,42,M,Uneducated,Single,$40K - $60K,Blue,36,9599,1554,0.162,New York
721144383,Existing Customer,42,M,Graduate,Married,$60K - $80K,Silver,28,28202,843,0.03,New York
821837958,Existing Customer,43,M,College,Unknown,$80K - $120K,Blue,39,24850,1662,0.067,New York
804359133,Existing Customer,55,M,High School,Married,$120K +,Blue,49,3805,2233,0.587,New York
713308683,Existing Customer,52,M,Uneducated,Single,$80K - $120K,Blue,37,2733,1306,0.478,New York
788780958,Existing Customer,46,M,Uneducated,Unknown,$40K - $60K,Blue,27,12781,1253,0.098,New York
717354558,Attrited Customer,57,M,Uneducated,Married,$120K +,Blue,40,3106,1120,0.361,New York
798473808,Existing Customer,48,M,College,Married,$80K - $120K,Blue,42,7477,0,0,New York
712372158,Existing Customer,45,M,Unknown,Married,$120K +,Blue,33,34516,2086,0.06,New York
715192308,Existing Customer,48,M,High School,Married,$120K +,Blue,36,29963,2094,0.07,New York
708813033,Existing Customer,47,M,Graduate,Single,$40K - $60K,Blue,36,6509,2033,0.312,New York
714639783,Attrited Customer,42,M,College,Married,$60K - $80K,Blue,34,13450,0,0,New York
709311633,Existing Customer,41,M,Graduate,Unknown,$60K - $80K,Silver,36,27000,0,0,New York
709470858,Existing Customer,51,M,College,Married,$120K +,Silver,31,34516,1254,0.036,New York
717292758,Existing Customer,55,F,Graduate,Single,Less than $40K,Blue,47,6347,0,0,New York
779241783,Existing Customer,67,M,Uneducated,Married,$40K - $60K,Blue,49,3106,1675,0.539,New York
715205358,Existing Customer,39,M,Graduate,Married,$60K - $80K,Blue,31,2536,913,0.36,New York
778871508,Existing Customer,54,M,Post-Graduate,Single,$60K - $80K,Blue,35,13048,1954,0.15,New York
779462433,Existing Customer,55,F,Unknown,Married,Less than $40K,Blue,37,2453,968,0.395,New York
710147958,Existing Customer,47,M,High School,Married,$40K - $60K,Silver,36,16138,1249,0.077,New York
709864833,Existing Customer,49,M,Post-Graduate,Married,$60K - $80K,Blue,38,8077,1965,0.243,New York
778868958,Attrited Customer,42,F,Graduate,Married,Less than $40K,Blue,23,1929,1673,0.867,New York
717276708,Existing Customer,57,M,Unknown,Single,$80K - $120K,Blue,36,3127,2517,0.805,New York
710004933,Existing Customer,44,M,Uneducated,Married,$60K - $80K,Blue,36,8645,1454,0.168,New York
753606108,Existing Customer,56,M,Unknown,Single,$60K - $80K,Blue,49,1438.3,0,0,New York
710940183,Attrited Customer,49,F,Graduate,Married,Less than $40K,Blue,38,2185,0,0,New York
718927533,Existing Customer,45,M,Graduate,Single,$80K - $120K,Blue,32,24487,2517,0.103,New York
719337408,Existing Customer,63,M,High School,Married,$60K - $80K,Blue,36,2567,0,0,New York
772308408,Existing Customer,44,M,Graduate,Single,$80K - $120K,Blue,33,4131,785,0.19,New York
712981383,Existing Customer,44,F,College,Married,Less than $40K,Silver,37,10790,1930,0.179,New York
790099758,Existing Customer,40,M,High School,Married,$40K - $60K,Blue,33,6884,1001,0.145,New York
709547658,Attrited Customer,39,M,Uneducated,Single,$60K - $80K,Blue,36,13961,1299,0.093,New York
778770783,Existing Customer,42,M,High School,Married,$80K - $120K,Blue,30,29801,1916,0.064,New York
713134458,Existing Customer,54,M,High School,Married,$120K +,Blue,43,13219,0,0,New York
712159083,Attrited Customer,58,F,Unknown,Married,Less than $40K,Blue,46,2536,0,0,New York
713639958,Existing Customer,46,F,Graduate,Divorced,Less than $40K,Blue,36,9478,820,0.087,New York
771180033,Existing Customer,47,F,Unknown,Divorced,$40K - $60K,Blue,34,3502,1851,0.529,New York
717916758,Existing Customer,67,F,Unknown,Married,Unknown,Blue,56,10509,2388,0.227,New York
711089733,Existing Customer,50,F,College,Divorced,Less than $40K,Blue,36,1491,0,0,New York
716988633,Existing Customer,55,M,High School,Divorced,$60K - $80K,Blue,46,9734,0,0,New York
779031033,Existing Customer,46,F,Graduate,Married,$40K - $60K,Blue,22,2305,1627,0.706,New York
716302383,Existing Customer,47,F,Uneducated,Married,$40K - $60K,Blue,36,14241,2081,0.146,New York
718281408,Existing Customer,36,F,Unknown,Married,$40K - $60K,Blue,25,4789,1257,0.262,New York
721333233,Existing Customer,40,M,Doctorate,Divorced,$60K - $80K,Blue,34,23138,1727,0.075,New York
794496033,Existing Customer,57,M,Unknown,Single,$80K - $120K,Blue,38,23008,2280,0.099,New York
710519433,Existing Customer,48,M,Unknown,Divorced,$80K - $120K,Blue,36,3131,2517,0.804,New York
814995933,Existing Customer,58,F,Graduate,Married,Less than $40K,Blue,53,5798,1794,0.309,New York
721469433,Existing Customer,48,M,Graduate,Single,$40K - $60K,Blue,36,6880,1390,0.202,New York
788386908,Existing Customer,48,M,Graduate,Unknown,$80K - $120K,Platinum,41,34516,1531,0.044,New York
717198633,Existing Customer,53,F,College,Married,$40K - $60K,Blue,34,2075,1469,0.708,New York
767695083,Existing Customer,50,M,Graduate,Married,$80K - $120K,Blue,44,4589,0,0,New York
711791583,Attrited Customer,52,F,Graduate,Single,Less than $40K,Blue,40,2317,0,0,New York
712315683,Attrited Customer,53,F,Uneducated,Single,Less than $40K,Blue,45,1981,1518,0.766,New York
710038008,Existing Customer,56,F,Graduate,Single,$40K - $60K,Blue,47,6038,0,0,New York
789129033,Existing Customer,44,M,Unknown,Single,$80K - $120K,Blue,32,14910,877,0.059,New York
718349058,Existing Customer,49,M,High School,Married,$80K - $120K,Blue,39,29659,1143,0.039,New York
789842283,Attrited Customer,54,M,Graduate,Married,$60K - $80K,Blue,42,4320,0,0,New York
714513033,Existing Customer,39,F,Unknown,Single,$40K - $60K,Blue,36,11213,0,0,New York
714717483,Existing Customer,39,F,Uneducated,Divorced,Unknown,Blue,29,26181,0,0,New York
714900408,Existing Customer,41,F,High School,Single,Less than $40K,Blue,31,5773,0,0,New York
719418933,Attrited Customer,53,M,Uneducated,Married,$80K - $120K,Blue,36,4503,0,0,New York
720115683,Existing Customer,47,M,Uneducated,Married,$80K - $120K,Blue,36,29770,1565,0.053,New York
779504058,Existing Customer,46,F,Post-Graduate,Married,Less than $40K,Blue,28,5014,1910,0.381,New York
795979833,Existing Customer,53,F,High School,Married,Less than $40K,Blue,47,3445,1074,0.312,New York
717392358,Existing Customer,60,M,Graduate,Married,$80K - $120K,Blue,50,23412,1078,0.046,New York
718640508,Existing Customer,59,F,Graduate,Single,Less than $40K,Blue,46,3044,1611,0.529,New York
803366358,Existing Customer,38,M,Unknown,Single,$60K - $80K,Blue,29,14596,2192,0.15,New York
709230708,Existing Customer,56,M,Uneducated,Single,Less than $40K,Blue,36,3864,1654,0.428,New York
781794708,Attrited Customer,35,M,Post-Graduate,Unknown,$80K - $120K,Blue,29,17030,1911,0.112,New York
801383808,Existing Customer,50,M,Graduate,Single,$60K - $80K,Blue,44,23090,839,0.036,New York
710677608,Existing Customer,53,M,Post-Graduate,Unknown,$80K - $120K,Blue,36,29205,1208,0.041,New York
